A-09047-28070, 38.8159473, -76.7496909
A-09047-28120, 38.8159473, -76.7496909
A-09051-29262, 42.2223218, -70.999492
A-09054-29578, 39.4142688, -77.4105409
A-09056-30001, 39.3176158, -74.594601
A-09058-30615, 40.76149276, -73.98143112
A-09063-31668, 33.8883487, -118.3089624
A-09063-31791, 29.7857853, -95.8243956
A-09064-31823, 34.0483474, -117.2611527
A-09064-32082, 40.9312099, -73.8987469
A-09066-32390, 37.3393857, -121.8949555
A-09068-32685, 37.354108, -121.9552356
A-09072-33587, 37.7749295, -122.4194155
A-09072-33693, 32.7830556, -96.8066667
A-09075-33825, 39.2903848, -76.6121893
A-09076-34255, 32.7153292, -117.1572551
A-09077-34342, 44.6688524, -90.1717987
A-09082-35210, 35.4715076, -97.54021069
A-09089-36357, 38.9342776, -77.1774801
A-09092-37032, 39.7459467, -75.5465889
A-09092-37186, 37.3393857, -121.8949555
A-09093-37250, 39.2903848, -76.6121893
A-09093-37410, 40.3162195, -74.5137645
A-09096-37657, 43.4799291, -110.7624282
A-09097-37911, 40.4406248, -79.9958864
A-09098-38279, 29.9035387, -90.0772944
A-09099-38442, 42.0411414, -87.6900587
A-09099-38487, 40.7692649, -73.1151118
A-09100-38691, 42.0028761, -71.5147839
A-09100-38758, 40.6320482, -73.7126314
A-09100-38836, 37.3393857, -121.8949555
A-09103-39074, 40.4504409, -74.479996
A-09105-39507, 39.0017772, -76.6874671
A-09105-39567, 38.8951118, -77.0363658
A-09106-39960, 38.9342776, -77.1774801
A-09106-40012, 37.3393857, -121.8949555
A-09113-41123, 33.8981579, -84.2832564
A-09113-41258, 33.9412127, -84.2135309
A-09114-41589, 38.9342776, -77.1774801
A-09118-41997, 37.5537575, -77.4602617
A-09118-42113, 41.0131529, -74.2643143
A-09119-42349, 34.0522342, -118.2436849
A-09120-42475, 36.1749705, -115.137223
A-09120-42541, 38.2542376, -85.759407
A-09120-42560, 41.2009294, -73.3806748
A-09120-42664, 32.7830556, -96.8066667
A-09121-42750, 40.76149276, -73.98143112
A-09121-42832, 38.2542376, -85.759407
A-09125-43302, 38.9784453, -76.4921829
A-09126-43639, 40.3487181, -74.6590472
A-09126-43697, 37.5482697, -121.9885719
A-09127-43815, 35.9940329, -78.898619
A-09127-43868, 42.6525793, -73.7562317
A-09128-44064, 45.5234515, -122.6762071
A-09132-44724, 34.0194543, -118.4911912
A-09133-44759, 36.8468146, -76.2852183
A-09134-45101, 44.519159, -88.019826
A-09138-45536, 41.0064864, -73.9490258
A-09139-45734, 40.8256537, -73.2026138
A-09139-45805, 37.3393857, -121.8949555
A-09139-45864, 31.5785074, -84.155741
A-09140-46024, 42.3702996, -87.9020186
A-09140-46083, 37.6624312, -121.8746789
A-09140-46119, 37.7749295, -122.4194155
A-09140-46123, 33.9400143, -118.1325688
