"OTU"
"184905"
"361702"
"211907"
"341024"
"2447244"
"548503"
"851668"
"799573"
"317041"
"4133460"
"3857426"
"3857424"
"189996"
"189997"
"626544"
"846477"
"179665"
"4458959"
"4464445"
"178822"
"175708"
"524891"
"179487"
"179486"
"175704"
"179482"
"887694"
"178759"
"333807"
"337461"
"577710"
"300620"
"369797"
"300629"
"194384"
"188484"
"3203801"
"213885"
"196572"
"193053"
"174356"
"186468"
"186460"
"606927"
"186464"
"183106"
"188735"
"176115"
"319262"
"311078"
"308707"
"4436046"
"328955"
"4406814"
"4406818"
"130048"
"4410097"
"4465473"
"196106"
"196105"
"4306177"
"523036"
"189282"
"519000"
"182668"
"2720864"
"177623"
"4468466"
"4468464"
"184342"
"177626"
"184349"
"187336"
"180105"
"180450"
"180108"
"16766"
"4335457"
"1769960"
"4444277"
"310301"
"158321"
"3740557"
"186888"
"186881"
"3568684"
"346938"
"287700"
"4320013"
"292537"
"515554"
"732765"
"187607"
"190358"
"197435"
"197430"
"190351"
"570507"
"192228"
"301375"
"192485"
"186263"
"186262"
"332210"
"367139"
"362450"
"363494"
"363321"
"189866"
"175570"
"246717"
"191595"
"2612863"
"4388753"
"210262"
"4467347"
"314095"
"316037"
"241441"
"3709990"
"3682570"
"196748"
"4384100"
"196742"
"194526"
"321619"
"321610"
"179834"
"175397"
"175391"
"179343"
"193191"
"172878"
"194420"
"194425"
"4332428"
"494937"
"174629"
"174154"
"174625"
"4434334"
"2575651"
"2550241"
"1887414"
"529608"
"360147"
"298896"
"180738"
"4460847"
"68845"
"212634"
"4461030"
"4478242"
"192244"
"192240"
"192249"
"197194"
"234314"
"4386507"
"43373"
"289734"
"174840"
"3475269"
"327704"
"197992"
"169364"
"189610"
"181466"
"198053"
"839545"
"4361006"
"367889"
"130763"
"181644"
"369429"
"358914"
"1646171"
"266210"
"191740"
"337246"
"195457"
"17311"
"193679"
"177161"
"193672"
"293546"
"326476"
"166637"
"806407"
"362846"
"335701"
"676472"
"4321285"
"1917420"
"195175"
"176410"
"302494"
"306866"
"586453"
"349052"
"3647536"
"146086"
"187929"
"338987"
"187924"
"4366173"
"844750"
"363794"
"182343"
"336115"
"2224336"
"198067"
"198062"
"344746"
"553150"
"353173"
"4350593"
"4333652"
"4333654"
"157772"
"176337"
"175148"
"179649"
"232417"
"179137"
"179647"
"175497"
"179133"
"179644"
"851938"
"178511"
"178513"
"168583"
"178517"
"4484111"
"360329"
"303452"
"4480359"
"175729"
"326136"
"3055324"
"193075"
"186448"
"4226929"
"1586645"
"357853"
"315978"
"301910"
"359984"
"2056702"
"195929"
"308760"
"181871"
"913002"
"3767933"
"177423"
"177427"
"355187"
"360553"
"4381749"
"843808"
"333949"
"32546"
"449417"
"196167"
"193448"
"231169"
"189260"
"92721"
"180473"
"580629"
"338407"
"4335302"
"4437515"
"158302"
"189403"
"158309"
"588429"
"190864"
"3609545"
"302553"
"308983"
"305275"
"1747203"
"192711"
"297070"
"248126"
"3409363"
"515575"
"521591"
"293975"
"196832"
"196831"
"4206906"
"199388"
"235127"
"534926"
"2990918"
"4357353"
"125624"
"235212"
"343378"
"315391"
"547714"
"175551"
"175550"
"113397"
"194097"
"194095"
"185405"
"3154070"
"321453"
"2024840"
"179585"
"4366728"
"179583"
"850218"
"216710"
"4349261"
"368099"
"198380"
"342827"
"357111"
"363305"
"269327"
"365222"
"360303"
"179362"
"3141342"
"4390342"
"191928"
"194405"
"298529"
"191923"
"178183"
"174605"
"290607"
"4238179"
"158682"
"546406"
"347138"
"187126"
"196526"
"331116"
"3312011"
"4416025"
"197442"
"4446669"
"4482983"
"4380605"
"174862"
"188674"
"188675"
"3180933"
"189674"
"189677"
"273681"
"189679"
"303180"
"180312"
"199318"
"183932"
"359044"
"3798858"
"151870"
"369449"
"195719"
"3699355"
"195716"
"195714"
"176470"
"177986"
"4375894"
"2439770"
"304663"
"3991008"
"304668"
"4302392"
"195436"
"4373873"
"193654"
"323135"
"193657"
"189091"
"189090"
"189092"
"323139"
"293568"
"362793"
"515632"
"4396250"
"194399"
"963606"
"176167"
"313672"
"4472399"
"2623130"
"187492"
"345473"
"187490"
"190092"
"3439402"
"4060501"
"187946"
"2365690"
"350875"
"184940"
"3931537"
"1142439"
"199243"
"192258"
"528362"
"190679"
"190676"
"179116"
"138368"
"3195723"
"4442130"
"4322275"
"3325758"
"526902"
"180083"
"183328"
"3744858"
"182816"
"188113"
"109587"
"4308647"
"805735"
"148279"
"183496"
"183495"
"174299"
"217109"
"195941"
"195946"
"195947"
"4416763"
"529905"
"177403"
"749837"
"159026"
"178799"
"174473"
"174471"
"166429"
"189793"
"196140"
"193467"
"184309"
"273232"
"180414"
"181234"
"181236"
"331912"
"3115847"
"4382457"
"1066814"
"844902"
"261542"
"4472091"
"348027"
"4346374"
"188789"
"2056188"
"297057"
"1125265"
"4358723"
"186606"
"4344207"
"196854"
"186955"
"362363"
"113003"
"337161"
"256232"
"2740201"
"4335582"
"549992"
"190460"
"173876"
"329668"
"310979"
"199501"
"179562"
"194562"
"194567"
"561171"
"4329572"
"4329571"
"4329575"
"168289"
"1904497"
"584978"
"4348264"
"847934"
"1795137"
"176334"
"295361"
"360985"
"1914811"
"335447"
"367535"
"113919"
"335449"
"3302831"
"887025"
"4363553"
"4363552"
"183093"
"157631"
"184178"
"178965"
"178961"
"322231"
"290371"
"3421266"
"528994"
"4325096"
"157453"
"157455"
"4413327"
"192282"
"369079"
"369077"
"324975"
"530865"
"194236"
"338071"
"361581"
"2617854"
"174882"
"197500"
"319165"
"188658"
"188659"
"185222"
"158649"
"305522"
"195887"
"4387453"
"358265"
"181421"
"181422"
"313521"
"190226"
"1530340"
"318348"
"189651"
"183681"
"215468"
"4411295"
"181689"
"196286"
"4331723"
"296134"
"195774"
"194824"
"177217"
"177211"
"191256"
"328105"
"292909"
"366722"
"195415"
"4383827"
"255856"
"182799"
"182797"
"293508"
"532203"
"292633"
"2555599"
"1896700"
"176104"
"176108"
"1109454"
"4352409"
"188192"
"261156"
"182243"
"182245"
"182244"
"199081"
"2712937"
"518389"
"345454"
"294196"
"190075"
"182305"
"190076"
"290852"
"210965"
"4366391"
"190610"
"1062569"
"3376513"
"364341"
"291811"
"2424737"
"291815"
"183413"
"183308"
"1110312"
"186427"
"339336"
"314646"
"4419459"
"146226"
"157840"
"157842"
"182874"
"4439469"
"193037"
"4439487"
"196513"
"316732"
"4439489"
"196518"
"316734"
"175373"
"174279"
"174278"
"3160267"
"178557"
"4407747"
"76547"
"511386"
"332043"
"532521"
"109703"
"360518"
"194615"
"330417"
"180659"
"187689"
"541119"
"174415"
"334573"
"4403632"
"187356"
"180430"
"368615"
"182497"
"182491"
"309815"
"4367187"
"567972"
"69933"
"455805"
"4453773"
"197830"
"197832"
"177024"
"192234"
"287767"
"3892207"
"4471182"
"181744"
"181217"
"4469032"
"187617"
"186974"
"359721"
"362342"
"348007"
"348009"
"199694"
"199692"
"162491"
"199698"
"199699"
"191068"
"4396688"
"4359213"
"4359214"
"4359216"
"198618"
"294564"
"173851"
"519979"
"196878"
"190441"
"179549"
"196729"
"199528"
"179542"
"512636"
"179095"
"4429079"
"194584"
"194586"
"187518"
"176312"
"176645"
"187511"
"176318"
"187517"
"4374753"
"358749"
"113978"
"4459279"
"701221"
"174646"
"197581"
"4372973"
"197587"
"342427"
"293869"
"310957"
"315709"
"1089121"
"4468892"
"4468234"
"4468891"
"317636"
"195865"
"234447"
"299732"
"234443"
"364289"
"770714"
"197050"
"175844"
"175846"
"4466275"
"3244671"
"178056"
"2544615"
"230132"
"369014"
"369017"
"186748"
"183517"
"4380645"
"4356466"
"145304"
"188329"
"370338"
"136044"
"188321"
"185203"
"308333"
"308339"
"308338"
"181914"
"328892"
"842594"
"180352"
"195752"
"195757"
"195756"
"195759"
"179572"
"4402960"
"4347865"
"360703"
"193348"
"523132"
"3621189"
"4320971"
"809643"
"100198"
"3002161"
"177237"
"191278"
"556835"
"191273"
"292921"
"191276"
"191277"
"366702"
"3550461"
"531046"
"989234"
"336528"
"4393532"
"3164696"
"341433"
"583500"
"1057169"
"181008"
"325326"
"305318"
"214317"
"2182669"
"176123"
"219959"
"617216"
"2599028"
"158553"
"341752"
"199065"
"120281"
"311947"
"293389"
"846386"
"184980"
"184983"
"184984"
"191180"
"134174"
"192566"
"190633"
"190637"
"190639"
"190638"
"4370025"
"294710"
"175474"
"185588"
"359120"
"4482110"
"4234212"
"4326080"
"4481131"
"363881"
"186174"
"304948"
"195034"
"198552"
"2129166"
"198559"
"367947"
"367946"
"368261"
"291387"
"192983"
"1016547"
"4442170"
"178206"
"560336"
"325437"
"4468391"
"180637"
"305841"
"4429536"
"298716"
"182854"
"370105"
"288075"
"34789"
"111446"
"189205"
"189754"
"4360216"
"4360219"
"180185"
"3186392"
"180182"
"567974"
"358030"
"816470"
"4030157"
"174924"
"310380"
"4448928"
"312719"
"3571769"
"220168"
"866280"
"192774"
"327176"
"192773"
"956836"
"306633"
"4427459"
"181768"
"3044876"
"4388068"
"766768"
"3557915"
"186913"
"1100972"
"3173413"
"262633"
"196098"
"2280825"
"4414488"
"3275562"
"802262"
"2137077"
"188985"
"194036"
"191043"
"328313"
"351823"
"523934"
"195207"
"195200"
"195203"
"179796"
"196898"
"294545"
"196893"
"199549"
"564320"
"850905"
"198494"
"321693"
"187533"
"290241"
"2189140"
"176666"
"176660"
"350991"
"365842"
"102159"
"335408"
"312156"
"293843"
"182118"
"4398588"
"1099710"
"219151"
"182117"
"182116"
"193915"
"179526"
"193919"
"169847"
"178920"
"178928"
"4477017"
"291733"
"1630017"
"234421"
"365717"
"751601"
"175642"
"178559"
"178078"
"4385326"
"299639"
"197112"
"343719"
"2137001"
"186723"
"183532"
"993705"
"183534"
"188610"
"188348"
"1816549"
"196307"
"174093"
"311712"
"196309"
"194792"
"325842"
"352034"
"359020"
"320291"
"4402903"
"196248"
"3856408"
"196242"
"3856404"
"193364"
"193367"
"194868"
"194863"
"576232"
"4441615"
"525841"
"535955"
"546958"
"3240573"
"354882"
"1582779"
"3134492"
"3300804"
"158576"
"182289"
"4405482"
"356827"
"197867"
"192099"
"191214"
"191218"
"519836"
"4348388"
"350503"
"254011"
"192542"
"183883"
"183885"
"204093"
"293104"
"54563"
"363064"
"4347652"
"268730"
"4437368"
"180654"
"1084906"
"186238"
"4473176"
"4480861"
"194264"
"194269"
"347367"
"321774"
"195015"
"2864281"
"4469576"
"724120"
"316267"
"296410"
"290101"
"191842"
"1776714"
"4461931"
"525215"
"1815717"
"176507"
"3537197"
"176856"
"339685"
"365033"
"4480244"
"34413"
"194659"
"360000"
"312364"
"288054"
"338626"
"180610"
"338621"
"189820"
"589989"
"330458"
"189828"
"590982"
"183708"
"318446"
"183703"
"192347"
"4464717"
"178485"
"187350"
"310633"
"192302"
"207252"
"4453550"
"318190"
"4454025"
"4454027"
"4387246"
"2272349"
"4470092"
"289658"
"174901"
"188289"
"188282"
"181566"
"181560"
"4406616"
"839684"
"177061"
"177062"
"4322801"
"4336729"
"195651"
"189485"
"181702"
"4318624"
"339992"
"186289"
"304108"
"819181"
"357529"
"587933"
"366376"
"4375646"
"261878"
"193551"
"161902"
"4473788"
"194014"
"386273"
"191531"
"341139"
"195222"
"187882"
"187883"
"520358"
"191025"
"182545"
"182542"
"173815"
"173817"
"173810"
"173811"
"759816"
"4338745"
"362078"
"1721299"
"353330"
"363477"
"336275"
"329703"
"3352106"
"4426438"
"3507351"
"307903"
"4429783"
"342467"
"4430300"
"193972"
"193975"
"137209"
"317677"
"178678"
"178675"
"4472551"
"299770"
"197095"
"112842"
"197091"
"175336"
"193859"
"1050898"
"365735"
"2816372"
"930655"
"178018"
"178012"
"178015"
"178016"
"4344722"
"132253"
"3910530"
"183556"
"339231"
"183555"
"4453307"
"331193"
"4477696"
"324163"
"185240"
"4410461"
"2229500"
"183395"
"469663"
"4473977"
"4473976"
"174571"
"195792"
"1018482"
"193302"
"695909"
"585133"
"4371300"
"259983"
"177905"
"177902"
"334258"
"361297"
"187077"
"4207910"
"19611"
"4478840"
"182735"
"189011"
"3014078"
"4366834"
"593376"
"3320406"
"181047"
"184670"
"184678"
"320627"
"4476936"
"524444"
"369994"
"165257"
"191238"
"165928"
"806751"
"4326866"
"513445"
"4326869"
"513440"
"4370169"
"177878"
"522254"
"339834"
"4395708"
"299187"
"299184"
"175438"
"289074"
"1024613"
"191490"
"185814"
"300136"
"2243510"
"1868703"
"186133"
"186131"
"186130"
"186136"
"186134"
"2032544"
"194201"
"194207"
"4371957"
"4362257"
"4446943"
"179267"
"179261"
"355685"
"360240"
"191829"
"367909"
"180806"
"174749"
"531582"
"174740"
"178242"
"363625"
"289927"
"115104"
"4122608"
"194672"
"816242"
"180941"
"516093"
"187665"
"157355"
"189849"
"182891"
"147085"
"184386"
"4128381"
"192323"
"180493"
"192326"
"212359"
"342716"
"529233"
"350091"
"177593"
"4072210"
"289679"
"232900"
"174960"
"197329"
"220122"
"181543"
"299407"
"197326"
"177349"
"343811"
"988375"
"334040"
"188007"
"364824"
"185034"
"4343709"
"522511"
"562244"
"195674"
"241789"
"209760"
"4404187"
"4456027"
"359788"
"366352"
"177042"
"177040"
"177047"
"177732"
"191551"
"409686"
"191553"
"191555"
"297638"
"4462739"
"187868"
"182560"
"358781"
"4331219"
"173744"
"362501"
"4423553"
"4371562"
"261325"
"358439"
"4352657"
"184803"
"4415390"
"851726"
"353032"
"190208"
"513307"
"342487"
"197521"
"1107945"
"4412548"
"4412541"
"4412540"
"4412542"
"552988"
"4359218"
"193951"
"193950"
"176956"
"176954"
"563803"
"178382"
"178385"
"178387"
"178386"
"536831"
"353782"
"179384"
"529531"
"2018038"
"40149"
"849110"
"364048"
"659361"
"295094"
"183579"
"517558"
"183576"
"3195500"
"216111"
"195807"
"195805"
"195801"
"195808"
"561537"
"4473227"
"196346"
"174008"
"174009"
"4407515"
"471159"
"4371362"
"366500"
"4371360"
"360761"
"847228"
"196200"
"161001"
"184248"
"221429"
"180009"
"187056"
"187053"
"187050"
"2430693"
"2318202"
"158027"
"189524"
"849147"
"190980"
"317993"
"354334"
"353817"
"358843"
"303835"
"315220"
"315223"
"184651"
"192058"
"289449"
"287608"
"192055"
"323778"
"186876"
"332840"
"310071"
"192589"
"130103"
"101400"
"579851"
"579587"
"4356307"
"249142"
"124470"
"2963287"
"174752"
"297792"
"2595558"
"198751"
"300152"
"808486"
"191615"
"194223"
"591635"
"290362"
"929836"
"564771"
"198530"
"195052"
"362991"
"329503"
"568118"
"176094"
"4347348"
"3410999"
"196590"
"191803"
"2932557"
"302746"
"3270612"
"176890"
"180826"
"180825"
"1904161"
"184013"
"174493"
"180927"
"174496"
"197757"
"197750"
"291090"
"211706"
"4417708"
"192878"
"556240"
"556247"
"186161"
"106860"
"174943"
"577406"
"3648884"
"4458227"
"524633"
"197341"
"197346"
"311677"
"181529"
"403497"
"186510"
"183039"
"3121406"
"180215"
"180216"
"845444"
"1743216"
"188023"
"337080"
"337083"
"195619"
"529873"
"544616"
"213399"
"515798"
"933051"
"4359749"
"161946"
"4460021"
"195639"
"4383924"
"3791955"
"4343184"
"351880"
"2250983"
"187841"
"3294726"
"1659608"
"231310"
"182506"
"4388818"
"2835813"
"307526"
"1825542"
"187594"
"176399"
"190303"
"184821"
"346738"
"350681"
"208332"
"2281172"
"192641"
"3882606"
"4414420"
"209327"
"527988"
"322258"
"4454043"
"190220"
"294304"
"513631"
"197504"
"197505"
"4456576"
"366641"
"4448731"
"4447176"
"364203"
"1139021"
"198252"
"291937"
"3692427"
"175376"
"148722"
"146564"
"330578"
"4127460"
"316497"
"316496"
"652823"
"129761"
"347640"
"523542"
"2670196"
"4413619"
"178631"
"525378"
"814442"
"4397439"
"4452051"
"4416646"
"319411"
"4445028"
"15571"
"4349660"
"179907"
"194734"
"194735"
"194733"
"368418"
"176331"
"174532"
"3252949"
"4442459"
"526131"
"2979308"
"177941"
"194888"
"1135616"
"334215"
"187038"
"187035"
"187034"
"189503"
"4474380"
"366781"
"4464124"
"258099"
"197288"
"197286"
"197282"
"929476"
"177362"
"4383049"
"192071"
"192079"
"185175"
"181882"
"307238"
"186851"
"183829"
"183824"
"4396292"
"4396297"
"4396298"
"522727"
"581079"
"3035308"
"181083"
"2220496"
"2220494"
"188820"
"215040"
"4433737"
"1733364"
"1504042"
"514363"
"190502"
"2119695"
"205309"
"2387797"
"193709"
"199421"
"199422"
"193852"
"193853"
"579304"
"191633"
"328035"
"347875"
"176705"
"198085"
"305288"
"3696710"
"520643"
"4429608"
"1601633"
"3970651"
"176561"
"4481427"
"176564"
"514988"
"184036"
"184030"
"187624"
"1986406"
"180903"
"189887"
"264101"
"211720"
"199256"
"263452"
"209685"
"4424111"
"192818"
"291215"
"186687"
"175037"
"72820"
"4385889"
"361845"
"4432459"
"3714917"
"289636"
"287471"
"297635"
"3546343"
"299441"
"370099"
"188225"
"188596"
"197361"
"188591"
"4354582"
"4318177"
"339599"
"4478125"
"183012"
"228748"
"4453501"
"792436"
"347358"
"188044"
"188047"
"4375442"
"2676432"
"351457"
"194947"
"194942"
"355291"
"177552"
"357582"
"525966"
"197943"
"186256"
"550013"
"3412718"
"651436"
"3855116"
"288941"
"177081"
"4460005"
"195102"
"177775"
"4399109"
"4437359"
"336375"
"182522"
"184592"
"816529"
"969707"
"158273"
"186997"
"186999"
"1508541"
"309564"
"875245"
"350666"
"324236"
"518538"
"162430"
"192625"
"197562"
"190240"
"190241"
"190711"
"52624"
"289397"
"3756485"
"1076818"
"362540"
"542096"
"367068"
"538322"
"349809"
"360946"
"260018"
"44151"
"584571"
"147100"
"147105"
"352747"
"4095596"
"179692"
"179695"
"177234"
"367688"
"198273"
"198270"
"178612"
"178616"
"178342"
"362948"
"195843"
"3855938"
"72142"
"196388"
"365688"
"585480"
"175932"
"196381"
"196382"
"322508"
"3319304"
"4377328"
"298632"
"174519"
"4379449"
"183460"
"2959075"
"183469"
"193876"
"4330852"
"335041"
"180042"
"180045"
"228199"
"851323"
"851322"
"516648"
"188694"
"182753"
"189076"
"358112"
"327149"
"321295"
"4342682"
"4319785"
"4475144"
"844006"
"171607"
"299858"
"165183"
"862395"
"177342"
"4450605"
"289402"
"192015"
"337765"
"292364"
"185159"
"589071"
"186831"
"183804"
"357449"
"131660"
"303724"
"1105919"
"185563"
"185568"
"191434"
"4455163"
"194151"
"195548"
"198869"
"4362724"
"193722"
"190523"
"190526"
"4384044"
"193873"
"850841"
"70632"
"191658"
"362958"
"191657"
"3864823"
"33112"
"195095"
"4299126"
"3563387"
"532235"
"4299128"
"1908049"
"271259"
"4335815"
"367213"
"367215"
"367217"
"583089"
"342303"
"182033"
"4481195"
"157081"
"793109"
"265871"
"4403113"
"305313"
"846127"
"844589"
"157338"
"179201"
"179200"
"175585"
"175586"
"175237"
"179209"
"175232"
"178151"
"192383"
"192839"
"291270"
"342777"
"522107"
"361864"
"337511"
"180785"
"4416562"
"205962"
"183783"
"193567"
"193129"
"186559"
"725212"
"183071"
"183075"
"2331530"
"314915"
"276572"
"296052"
"259593"
"296729"
"193268"
"124906"
"4475758"
"4373641"
"174982"
"517040"
"392887"
"546876"
"4323124"
"523768"
"161238"
"561607"
"177758"
"901613"
"187207"
"1111965"
"180529"
"197708"
"874462"
"3040024"
"158211"
"184570"
"184573"
"4475469"
"2442708"
"353615"
"324214"
"4450415"
"320055"
"2686191"
"3407050"
"190268"
"197540"
"173987"
"775611"
"211191"
"4356080"
"843442"
"300036"
"362568"
"340761"
"344155"
"985239"
"2801994"
"517282"
"186030"
"4409962"
"300378"
"307984"
"316360"
"311402"
"4412309"
"4349517"
"186780"
"799884"
"178364"
"4459196"
"176244"
"179414"
"175910"
"365118"
"187782"
"179961"
"187784"
"1557179"
"174066"
"189925"
"189924"
"174043"
"548021"
"291644"
"291648"
"174045"
"313121"
"170185"
"341969"
"1517154"
"4420417"
"3138798"
"2417189"
"4217232"
"114000"
"110059"
"312986"
"329895"
"230741"
"185136"
"181333"
"253471"
"181336"
"183866"
"186812"
"183865"
"179157"
"186819"
"300208"
"345303"
"198909"
"2313540"
"166164"
"4313377"
"309795"
"4431558"
"337379"
"2951780"
"188863"
"4459708"
"34139"
"314110"
"298050"
"4403863"
"193749"
"196990"
"196991"
"367456"
"367453"
"537661"
"2271953"
"198597"
"198595"
"4396877"
"176034"
"363519"
"308544"
"346657"
"302075"
"576975"
"182010"
"145856"
"4232048"
"1787007"
"4232047"
"198332"
"327837"
"358410"
"190107"
"190100"
"295485"
"3894019"
"31249"
"4300690"
"3834453"
"375067"
"212686"
"182903"
"4318134"
"510843"
"132114"
"318970"
"183057"
"183054"
"205904"
"4381092"
"357963"
"4418496"
"1030575"
"2051184"
"212532"
"182756"
"858999"
"109633"
"193240"
"2740953"
"2740950"
"177515"
"177518"
"213487"
"187196"
"171772"
"145401"
"174301"
"174300"
"875735"
"4372578"
"4441081"
"4441084"
"178686"
"1943669"
"189684"
"196054"
"189138"
"182656"
"336627"
"182653"
"184436"
"158183"
"4479562"
"304211"
"187225"
"3390534"
"227697"
"846141"
"209475"
"2462226"
"292758"
"323473"
"302683"
"1522739"
"184882"
"3128077"
"4289139"
"4463532"
"573110"
"4333513"
"293666"
"4458700"
"185936"
"185937"
"4356065"
"185939"
"4356062"
"3302039"
"4439398"
"4426982"
"186011"
"175685"
"4429981"
"718358"
"563086"
"4456590"
"195358"
"4194837"
"4328606"
"311423"
"4403691"
"323818"
"178302"
"178304"
"187429"
"176269"
"179435"
"179436"
"569017"
"4350035"
"187767"
"845396"
"335550"
"129692"
"183425"
"4093636"
"302300"
"313144"
"4453343"
"4461127"
"207994"
"190908"
"300650"
"369709"
"337497"
"190902"
"3142130"
"188747"
"337729"
"188749"
"288780"
"195999"
"195998"
"183849"
"580907"
"183845"
"1082539"
"4307092"
"300222"
"696563"
"509109"
"187837"
"308249"
"527751"
"4454529"
"194112"
"194110"
"191476"
"510777"
"2185268"
"4288419"
"2420187"
"193763"
"366143"
"182469"
"193769"
"578908"
"1972262"
"297575"
"367433"
"328098"
"191694"
"4371463"
"189208"
"333259"
"4422039"
"4476201"
"820764"
"1904686"
"4183249"
"182075"
"302097"
"609413"
"299382"
"192415"
"4447072"
"199337"
"518748"
"192419"
"193831"
"193833"
"4153054"
"804770"
